avg,long_bar,mean
0.1,304,0.08305458105572325
0.1,55,0.08792270531400966
0.1,168,0.09335203366058904
0.1,111,0.08505897771952815
0.1,353,0.08470380194518128
0.1,199,0.09375648564510548
0.09,335,0.08423645320197044
0.1,167,0.09529411764705882
0.1,300,0.09690586575287241
0.1,397,0.09469987228607918
0.1,232,0.08561007957559681
0.09,191,0.08518148518148518
0.1,125,0.09947946790052054
0.1,166,0.08025452376217936
0.09,341,0.08888888888888886
0.1,124,0.08445820433436531
0.1,311,0.0947107438016529
0.09,197,0.07994009484982112
0.11,189,0.09879862700228832
0.1,427,0.08504504504504502
0.09,259,0.08456894469934799
0.11,155,0.08459627329192547
0.09,62,0.0822621245175365
0.09,221,0.08081632653061224
0.1,212,0.08136177194421657
0.1,353,0.08347826086956522
0.11,182,0.09502718260313399
0.1,100,0.09405598570577726
0.11,134,0.0813793103448276
0.1,283,0.09529411764705882
0.1,333,0.08397693517385989
0.11,151,0.08286062576188541
0.09,216,0.08378870673952639
0.1,139,0.08771614192903547
0.1,453,0.08800398208063714
0.09,317,0.08198231392778188
0.09,350,0.08443575964826573
0.09,227,0.08674013508709562
0.1,423,0.09277192982456141
0.09,309,0.08674017118816191
0.08,192,0.08047619047619048
0.09,218,0.08966565349544071
0.1,282,0.09859070464767616
0.1,275,0.08393250183418928
0.1,320,0.08393250183418928
0.09,190,0.09607086614173227
0.09,341,0.08337459531517806
0.09,357,0.08177339901477833
0.11,210,0.09586239847109412
0.09,212,0.08296547821165817
0.1,290,0.0871992871992872
0.1,140,0.0853588171655247
0.08,210,0.08585137008209831
0.09,228,0.08689720065866853
0.1,462,0.08816222141030323
0.1,317,0.08142766324584506
0.1,213,0.08318181818181819
0.1,213,0.1008191808191808
0.1,400,0.10014634146341463
0.08,105,0.10738430291600172
0.09,33,0.07973277806697901
0.1,201,0.08537549407114624
0.1,474,0.08790896159317212
0.1,79,0.08306911857958149
