avg,long_bar,mean
0.3,13,0.29767441860465116
0.3,79,0.2889215398178078
0.32,62,0.293010752688172
0.28,15,0.30690729401654315
0.3,12,0.30807743658210945
0.3,22,0.27394957983193274
0.28,9,0.28988764044943816
0.3,16,0.27858084621838664
0.3,21,0.3365384615384615
0.25,8,0.28050290135396516
0.3,140,0.28644444444444445
0.33,6,0.32906626506024095
0.27,42,0.2898082309847016
0.32,108,0.28300108735048934
0.33,68,0.3054092604783849
0.32,130,0.2887855297157623
0.28,141,0.280315336837076
0.3,21,0.3037234042553192
0.32,12,0.32323080770192547
0.27,27,0.28723381487426436
0.28,19,0.26967353951890033
0.3,8,0.27237710931768155
0.28,64,0.26702903946388684
0.28,11,0.31487909805666814
0.27,10,0.2976929902395741
0.31,12,0.30000000000000004
0.29,72,0.28244532228538394
0.32,6,0.320956820956821
0.26,5,0.2547951176983435
0.29,17,0.2776768398489333
0.29,18,0.287848172977056
0.29,9,0.2789279567248586
0.3,20,0.2941025641025641
0.28,20,0.31968549796156087
0.3,150,0.29030278232405893
0.3,15,0.2894655545257955
0.28,42,0.27615870786516855
0.28,18,0.27350901525658805
0.25,5,0.3262749105774144
0.31,17,0.30764829296204466
0.28,21,0.27362428842504743
0.28,33,0.2848129126925899
0.28,14,0.26875884016973123
0.32,7,0.30753246753246755
0.32,13,0.31339622641509435
0.34,11,0.3225331369661266
0.28,31,0.2826680474486914
0.3,10,0.2935301780286583
0.28,50,0.26859806859806856
0.25,10,0.25443298969072164
0.31,41,0.2718215482278258
0.31,13,0.31146704464918495
0.3,8,0.2818446198587453
0.31,27,0.290017825311943
0.25,22,0.2596428571428571
0.26,19,0.27631103074141045
0.3,7,0.3129765590446705
0.28,9,0.3244370308590492
0.33,24,0.30802139037433157
0.3,17,0.29064647766323026
0.29,28,0.2716279069767442
0.32,61,0.3125214408233276
0.28,80,0.29309040474089015
0.32,10,0.3150697255960414
0.27,7,0.2657888657888658
0.3,39,0.2802072800808898
0.27,11,0.3076417004048583
0.32,11,0.3031032637774211
0.28,14,0.32580500894454384
0.3,17,0.2866666666666667
