avg,long_bar,mean
0.06,43,0.0846153846153846
0.06,56,0.4313253012048193
0.25,58,0.4309659090909091
0.06,66,0.1760869565217391
0.24,67,0.2144
0.05,56,0.4291666666666667
0.06,54,0.054230769230769235
0.05,63,0.050909090909090904
0.07,50,0.2167266644849278
0.05,62,0.05107676097962121
0.05,55,0.42978723404255315
0.27,58,0.36032738887410165
0.04,63,0.4263480392156863
0.04,60,0.052669902912621365
0.04,65,0.05066685520361991
0.2,56,0.42997237569060776
0.17,62,0.42925101214574896
0.05,62,0.050333333333333334
0.23,80,0.428179610922934
0.09,58,0.0535
0.16,50,0.11971830985915494
0.49,40,0.43275862068965515
0.17,56,0.06448970037453183
0.49,51,0.05484293193717278
0.2,70,0.052669902912621365
0.06,63,0.4303892215568862
0.04,60,0.047830739014451965
0.04,77,0.0489906808730231
0.05,67,0.043021680216802166
0.48,68,0.035555555555555556
0.05,100,0.03678224788020927
0.03,73,0.05067567567567568
0.03,83,0.03551660516605166
0.04,85,0.04096638655462185
0.04,67,0.04717898832684825
0.48,78,0.04495145631067961
0.03,102,0.04587912087912088
0.03,84,0.04402463612008727
0.03,79,0.044860627177700355
0.03,74,0.04292909750323
0.49,54,0.42783188285674817
0.05,93,0.043269230769230775
0.14,60,0.05011013215859031
0.47,88,0.42649824561403504
0.04,72,0.045513678709594024
0.49,64,0.04770916334661354
0.04,65,0.04970520931484722
0.03,80,0.04667300380228137
0.03,68,0.048982882233885625
0.03,69,0.04946351931330471
0.03,74,0.038866198705332256
0.49,54,0.4285019455252918
0.04,69,0.047031598194388895
0.48,49,0.42855097100833345
0.47,60,0.42878151260504205
0.03,66,0.04493006993006993
0.06,61,0.04883512544802867
0.18,54,0.16527400976668474
0.03,74,0.04142651296829971
0.05,87,0.04227272727272727
0.04,67,0.04373635248721247
0.04,98,0.04372437166103975
0.03,84,0.037954545454545456
0.02,122,0.04078947368421053
0.2,71,0.04801038062283737
0.03,83,0.04514134275618375
0.03,79,0.03980519480519481
0.03,99,0.043755191845715184
0.03,95,0.03893643031784841
0.12,79,0.04141975308641976
0.03,70,0.0413323782234957
0.03,89,0.04087743732590529
0.16,58,0.041569767441860465
0.03,84,0.0411305251765778
0.04,91,0.043838526912181305
0.13,59,0.057203389830508475
0.03,106,0.03933189655172414
0.05,88,0.04523293767452827
0.38,57,0.04253846153846154
0.03,70,0.03710088654472001
0.06,75,0.044935287400076136
0.04,100,0.0397380918854568
0.03,74,0.03939393939393939
0.03,85,0.043472222222222225
0.02,109,0.03496503496503497
0.04,97,0.03897058823529412
0.03,80,0.04181816114692407
0.1,64,0.047007722007722005
0.04,80,0.04982589462938808
0.05,62,0.049568965517241374
0.04,77,0.05084998925424457
0.04,54,0.04311989100817439
0.08,57,0.05139952028365836
0.04,74,0.03816397228637413
0.2,56,0.051682432779805665
0.03,81,0.04642857142857143
0.04,55,0.05438144329896907
0.03,85,0.04419191919191919
0.05,67,0.039126693576144435
0.49,77,0.04935897435897435
0.06,71,0.0418141592920354
0.03,75,0.04419191919191919
0.25,62,0.052014218009478676
0.03,81,0.04001883239171375
0.03,96,0.044800386213844925
0.03,97,0.03984375
0.03,89,0.04770916334661354
0.05,84,0.03984375
0.03,106,0.039646629938726155
0.03,74,0.038834951456310676
0.03,102,0.042701863354037264
0.03,81,0.04855371900826446
0.03,85,0.044256756756756756
0.03,99,0.03490928410568719
0.03,94,0.04275700934579439
0.03,91,0.04535714285714286
0.04,93,0.044256756756756756
0.22,67,0.42730742846275577
0.04,85,0.20989010989010992
0.49,55,0.25633501093128697
0.16,58,0.11440034755053537
0.03,68,0.04755994596420128
0.48,83,0.046348314606741575
0.48,68,0.4296153846153846
0.03,99,0.03561452513966481
0.02,90,0.0401352100716557
0.48,60,0.42733766233766235
0.04,57,0.04807692307692307
0.03,87,0.04650114270611464
0.49,65,0.05206867316659601
0.19,71,0.04393946731234867
0.02,95,0.04013461072034926
0.03,92,0.03810344827586207
0.04,69,0.048456790123456786
0.06,105,0.04272599480968858
0.03,78,0.04550359712230216
0.03,109,0.04211711711711712
0.03,66,0.038571428571428576
0.01,217,0.031026962727993657
0.03,105,0.04142651296829971
0.02,89,0.03670593871485503
0.14,101,0.045
0.02,181,0.03346953937592868
0.05,106,0.042701863354037264
0.04,106,0.03761859582542694
0.02,99,0.03551660516605166
0.03,85,0.04282212783710649
0.08,378,0.05961067512662103
0.03,83,0.037723214285714284
0.03,80,0.03892332925608807
0.04,85,0.044199809148556306
0.03,98,0.04432203389830509
0.04,91,0.046189591078066916
0.14,54,0.4294117647058824
0.03,103,0.04334932567715613
0.2,54,0.42855731225296445
0.05,57,0.42428315412186385
0.12,81,0.04514134275618375
0.18,51,0.05040330541218942
0.16,63,0.05044642857142857
0.04,64,0.04550359712230216
0.03,72,0.04003957783641161
0.04,59,0.045
0.04,69,0.21052631578947367
0.04,74,0.0465909090909091
0.06,63,0.047271507951714885
0.05,71,0.04521276595744681
0.47,72,0.42767175572519084
0.03,94,0.0436087570621469
0.04,86,0.04582084582084583
0.03,55,0.04673202614379085
0.04,63,0.045090634441087615
0.05,97,0.04227272727272727
0.12,60,0.055645161290322584
0.03,78,0.04438009850700323
0.03,80,0.042981072555205044
0.03,93,0.04736805858451367
0.08,59,0.0736842105263158
0.04,70,0.052014218009478676
0.04,75,0.055645161290322584
0.03,90,0.04521276595744681
0.03,90,0.04452054794520548
0.03,85,0.042173608052333646
0.45,61,0.04356510684074128
0.02,142,0.04027895062770929
0.03,116,0.03739130434782609
0.03,68,0.042981072555205044
0.03,97,0.038834951456310676
0.25,97,0.04679337662064763
0.03,85,0.038844434384019015
0.08,101,0.03958090558090558
0.03,87,0.04128571428571429
0.03,109,0.03827069876688197
0.03,94,0.04123803860085419
0.03,83,0.039491311376035565
0.03,89,0.04292452830188679
0.04,102,0.03572337972919498
0.03,75,0.04604749787955895
0.02,120,0.03404761904761905
0.04,109,0.04101123595505618
0.03,78,0.04188888888888889
0.04,85,0.04038124969383347
0.03,111,0.03581336002001501
0.02,118,0.04060760458561929
0.03,62,0.42815789473684207
0.49,55,0.11836065573770492
0.03,74,0.04412751677852349
0.14,59,0.052735947180391624
0.03,83,0.038133640552995396
0.18,50,0.4266488020176544
0.03,94,0.04264705882352941
0.12,76,0.07647058823529412
0.03,90,0.04292452830188679
0.04,100,0.04395069033530572
0.05,74,0.21672473867595818
0.48,53,0.052536231884057975
0.03,81,0.04402067917168588
0.04,93,0.04626865671641791
0.03,89,0.0442634858889374
0.03,90,0.04565217391304348
0.04,90,0.048172685812892885
0.03,79,0.04587912087912088
0.03,78,0.050909090909090904
0.46,60,0.07375903442024664
0.02,134,0.037751677852348994
0.03,83,0.04032258064516129
0.04,80,0.04520436223269796
0.03,79,0.04429123510990353
0.04,61,0.04826530612244898
0.49,57,0.42855731225296445
0.28,65,0.05056053811659193
0.49,68,0.04915254237288136
0.04,88,0.03977657432402531
0.03,95,0.03717948717948718
0.08,73,0.047799999999999995
0.04,87,0.03891941391941392
0.03,97,0.043037974683544304
0.02,89,0.03440594059405941
0.03,66,0.42707852193995377
0.03,100,0.041383316166487195
0.03,71,0.04375
0.02,138,0.03792517006802721
0.04,111,0.03659975788710411
0.04,95,0.04603321033210332
0.03,103,0.044031864155382516
0.05,77,0.03649193548387097
0.02,174,0.04087743732590529
0.04,62,0.05287075393537696
0.04,59,0.16284403669724773
0.08,69,0.21302801496012982
0.03,107,0.041616161616161614
0.04,77,0.04515311856152838
0.03,69,0.04595588235294118
0.03,65,0.043579649833164626
0.04,81,0.04645472936707815
0.06,106,0.04338709677419354
0.04,62,0.044164265129682995
0.03,109,0.04344660194174757
0.04,86,0.04945375814396949
0.04,75,0.04338709677419354
0.03,89,0.042065868263473055
0.03,115,0.04196428571428572
0.02,114,0.03822505800464037
0.03,83,0.03819444444444445
0.03,88,0.04473647902869757
0.03,79,0.03578082261383556
0.02,111,0.03865503080082136
0.02,107,0.04102127491456453
0.04,84,0.045977531044798195
0.04,94,0.045466010185662716
0.03,89,0.04626865671641791
0.03,110,0.042065868263473055
0.16,242,0.11220009873292743
0.04,69,0.045274390243902445
0.03,75,0.04925531914893617
0.02,137,0.03486646884272997
0.02,127,0.037050739957716704
0.03,73,0.046189591078066916
0.02,97,0.03675257731958763
0.21,68,0.16549815498154985
0.03,104,0.04118021458446991
0.03,61,0.039810690423162584
0.03,93,0.04264705882352941
0.03,74,0.04826530612244898
0.07,78,0.039462116603544026
0.03,80,0.040919726006311094
0.08,52,0.42914746543778803
0.02,134,0.03486159169550173
0.03,112,0.03866974286841519
0.03,97,0.04109423022560642
0.02,72,0.036354581673306775
0.05,67,0.04603321033210332
0.02,113,0.03445273631840796
0.03,101,0.03850710900473933
0.02,86,0.03494577614561876
0.03,91,0.04543010752688173
0.03,81,0.037127659574468085
0.17,82,0.048456790123456786
0.03,81,0.046755725190839696
0.03,107,0.043269230769230775
0.03,80,0.03786681715575621
0.02,109,0.03307576658158806
0.49,54,0.05666666666666667
0.14,55,0.4294943820224719
0.25,59,0.046189591078066916
0.03,77,0.040922483445720186
0.05,57,0.42602167029487437
0.04,70,0.04865145228215767
0.03,64,0.03668032786885246
0.12,58,0.04479166666666667
0.04,67,0.03774695402459085
0.17,71,0.04953874538745388
0.48,58,0.4263975803087192
0.07,86,0.042065868263473055
0.48,65,0.074
0.06,88,0.045562665182918356
0.03,85,0.04545486417883238
0.02,87,0.03666666666666667
0.07,84,0.0503783086804204
0.03,89,0.4282846715328467
0.03,85,0.0381163708086785
0.03,94,0.039690721649484534
0.03,91,0.041198265336196374
0.26,62,0.05649305555555556
0.07,560,0.0624960049091676
0.03,112,0.042325227963525835
0.04,57,0.04883512544802867
0.04,73,0.04507042253521127
0.08,57,0.4298913043478261
0.03,69,0.03611111111111111
0.03,82,0.03711293260473589
0.06,257,0.06647597254004577
0.11,74,0.046755725190839696
0.05,87,0.043191018342821005
0.04,69,0.04479166666666667
0.04,87,0.0396094705321638
0.04,79,0.04855371900826446
0.04,63,0.050909090909090904
0.03,78,0.03886861313868613
0.03,84,0.03855252872604361
0.48,65,0.05067567567567568
0.03,82,0.4283210332103321
0.03,80,0.04323327730683037
0.03,77,0.04798387096774194
0.06,83,0.04709302325581396
0.03,70,0.03860080086589728
0.03,64,0.05084206678040458
0.24,65,0.4265029648548939
0.14,56,0.43020231213872834
0.03,97,0.04595588235294118
0.02,104,0.0338646967340591
0.04,52,0.4291860465116279
0.03,117,0.04338709677419354
0.19,60,0.16246809684762364
0.03,79,0.03697478991596639
0.03,79,0.04012934349777531
0.03,95,0.041622418879056045
0.02,120,0.0393948178691683
0.03,102,0.04421965317919075
0.04,95,0.04101123595505618
0.03,91,0.03677685950413223
0.03,136,0.03800216942418778
0.04,64,0.03834894613583138
0.03,106,0.04393687707641196
0.04,98,0.04412354183668571
0.03,68,0.049568965517241374
0.02,88,0.03608872078924162
0.03,65,0.04809027777777777
0.05,65,0.04989082969432314
0.05,86,0.04855371900826446
0.04,61,0.052804564448730315
0.02,113,0.03843478958283207
0.04,65,0.05581081081081081
0.02,102,0.04253846153846154
0.02,127,0.03964354527938343
0.02,104,0.038902439024390244
0.03,119,0.044076600281578476
0.04,86,0.04836065573770491
0.03,79,0.045527517128119054
0.03,99,0.036332007952286284
0.05,69,0.04939790251540446
0.26,56,0.22608695652173913
0.03,96,0.046189591078066916
0.04,43,0.0491629585324333
0.03,94,0.04065934065934066
0.03,70,0.04445392491467577
0.06,62,0.041798807509467406
0.07,59,0.05176056338028169
0.03,82,0.037314814814814815
0.07,61,0.05163551401869159
0.17,57,0.05892857142857143
0.03,117,0.03472696245733788
0.15,343,0.11558441558441558
0.48,71,0.03680232720539822
0.03,109,0.04196428571428572
0.06,99,0.034149277688603534
0.04,114,0.041857692668731815
0.49,63,0.047265625
0.05,97,0.0375
0.03,81,0.049782608695652174
0.02,112,0.04157702489862941
0.03,85,0.04479166666666667
0.04,586,0.046755725190839696
0.03,89,0.043269230769230775
0.03,80,0.045519342270244796
0.02,104,0.04083333333333333
0.05,103,0.035017574692442884
0.02,91,0.039373432138634985
0.03,76,0.04752964426877471
0.03,119,0.038965041596620544
0.02,116,0.03943037974683544
0.03,88,0.044655172413793104
0.08,58,0.052536231884057975
0.04,114,0.0420633536762569
0.09,61,0.07365080520867465
0.02,109,0.03925
0.03,72,0.04472318339100346
0.05,92,0.0404292343387471
0.03,85,0.04204470775664642
0.03,59,0.048983966244725737
0.02,113,0.03325062034739454
0.04,91,0.04798387096774194
0.5,76,0.04259259259259259
0.04,79,0.05057692307692308
0.03,77,0.04628949107732981
0.03,58,0.03656186612576065
0.03,183,0.046455438281918573
0.25,56,0.048333333333333325
0.08,72,0.049191705917384004
0.07,78,0.04533639143730886
0.03,90,0.04560083921078475
0.03,122,0.036332007952286284
0.04,87,0.04587912087912088
0.03,72,0.04744094488188976
0.17,66,0.04344660194174757
0.03,71,0.049012877568412085
0.02,101,0.03427380406404288
0.03,99,0.043327974276527334
0.05,95,0.03933189655172414
0.03,84,0.044543065586121984
0.12,54,0.07487775061124693
0.03,69,0.04406354515050167
0.05,72,0.049981622324634566
0.03,101,0.039285714285714285
0.02,115,0.037277867528271405
0.03,88,0.0375
0.48,56,0.052613723137340467
0.05,79,0.04096638655462185
0.02,95,0.03496038034865293
0.03,108,0.038603818615751795
0.02,119,0.03443708609271523
0.03,71,0.04836065573770491
0.04,73,0.046348314606741575
0.04,59,0.038945248133792285
0.3,76,0.2618110236220472
0.48,77,0.03536363636363636
0.03,84,0.041379310344827586
0.03,90,0.03819444444444445
0.03,92,0.03879506501182033
0.03,80,0.044000000000000004
0.04,73,0.04539877300613497
0.03,101,0.0437907949790795
0.03,61,0.04196428571428572
0.03,86,0.04356677524429967
0.48,66,0.05614754098360657
0.04,66,0.21884816753926703
0.03,73,0.04868333333333333
0.03,87,0.04543010752688173
0.03,71,0.044000000000000004
0.06,79,0.04972265665728287
0.03,93,0.04557761732851986
0.03,83,0.04237804878048781
0.46,55,0.060771174983835885
0.02,105,0.03720556745182013
0.02,89,0.04300782550782551
0.04,80,0.03752354048964218
0.03,90,0.04176470588235294
0.03,102,0.04176777710279607
0.02,109,0.03939312192269237
0.03,91,0.04584524040729129
0.04,61,0.04427536231884058
0.05,67,0.04507042253521127
0.03,88,0.04200223713646532
0.03,105,0.03970019342359768
0.03,72,0.046509433962264146
0.04,79,0.048768466236069924
0.21,63,0.048829962607052385
0.03,86,0.04535714285714286
0.04,75,0.04259259259259259
0.03,87,0.0452846975088968
0.03,89,0.04739057239057239
0.03,76,0.04603321033210332
0.03,85,0.0388830897703549
0.04,84,0.04460070618285628
0.03,104,0.03980519480519481
0.03,62,0.050381679389312976
0.05,76,0.040658629814760365
0.16,58,0.058139534883720936
0.03,74,0.03982607311883726
0.04,84,0.04989082969432314
0.16,60,0.056932866175345334
0.02,108,0.033419492034398236
0.27,45,0.18307086614173226
0.05,74,0.04248099027409372
0.04,59,0.0530921936414747
0.04,52,0.06491986445645206
0.04,61,0.04543010752688173
0.07,74,0.04858847998996624
0.03,67,0.04644800890083909
0.04,330,0.04765348405930843
0.32,341,0.30391304347826087
0.04,79,0.03839289117591004
0.04,66,0.04907003412205627
0.03,105,0.043210862619808305
0.22,54,0.4296875
0.03,87,0.04765608479035027
0.03,99,0.03685777376988531
0.04,57,0.05114678899082569
0.03,84,0.03850710900473933
0.07,78,0.04587912087912088
0.02,111,0.037661499668451774
0.03,79,0.04292279749692998
0.03,96,0.043491484184914844
0.03,112,0.04989082969432314
0.03,116,0.03764995653433788
0.48,83,0.04717898832684825
0.05,72,0.045164340800587593
0.22,61,0.4275568181818181
0.03,75,0.03984375
0.48,222,0.4275787965616046
0.04,71,0.04819828199376265
0.06,80,0.04147398843930636
0.03,111,0.042981072555205044
0.03,113,0.04211711711711712
0.49,56,0.429625550660793
0.02,100,0.03917910447761194
0.2,76,0.1648301282828528
0.22,69,0.06219180203078431
0.03,89,0.04603321033210332
0.02,105,0.039999999999999994
0.05,77,0.04611111111111112
0.03,85,0.04338709677419354
0.04,61,0.03854274859551211
0.03,89,0.044076182076264764
0.49,75,0.05
0.03,86,0.04287915625107009
0.03,91,0.03919456762749445
0.03,85,0.037
0.03,96,0.04248466257668712
0.03,74,0.044905034905034905
0.03,79,0.04237804878048781
0.03,68,0.03695361781076067
0.46,75,0.045508495752123936
0.04,88,0.047204500305623474
0.03,74,0.04351687504469887
0.02,115,0.041666666666666664
0.04,74,0.0465909090909091
0.02,91,0.036062187432050447
0.03,83,0.0375
0.03,73,0.041666666666666664
0.03,69,0.04798387096774194
0.03,81,0.044256756756756756
0.04,68,0.04872437238493724
0.12,60,0.08247637408982149
0.02,111,0.03683724175648025
0.04,65,0.04292452830188679
0.04,76,0.04754237288135593
0.47,63,0.05102739726027397
0.22,49,0.4293269230769231
0.05,103,0.043759027065497245
0.03,85,0.039279485650256636
0.04,62,0.05123644986449864
0.03,71,0.047799999999999995
0.04,80,0.044256756756756756
0.02,129,0.04096450698309356
0.04,96,0.04125120939232686
0.02,128,0.035152671755725194
0.04,85,0.04437548024694629
0.49,67,0.03996941443046387
0.02,100,0.0383798750165901
0.02,104,0.034129239010857605
0.49,77,0.0412046908315565
0.03,98,0.03657243915055432
0.03,98,0.04870812944708413
0.04,80,0.044984912525327346
0.04,93,0.03853919239904988
0.03,93,0.0365656337471365
0.05,72,0.04695490170885263
0.03,82,0.036656441717791415
0.49,72,0.4295226130653267
0.02,122,0.03820221299479436
0.03,111,0.04218346253229974
0.03,91,0.044005270092226614
0.03,94,0.04412751677852349
0.25,87,0.043210862619808305
0.04,76,0.04693960211671383
0.02,92,0.03596153846153846
0.04,75,0.047007722007722005
0.03,67,0.048949579831932766
0.04,86,0.04215575620767494
0.03,89,0.039578005115089514
0.49,78,0.04286833855799373
0.24,430,0.2126315789473684
0.03,89,0.04491017964071856
0.03,95,0.03746926245254891
0.02,95,0.036513937282229965
0.03,82,0.04606573133643197
0.02,107,0.038073394495412846
0.02,99,0.04000318773451932
0.03,109,0.04375
0.03,81,0.04514134275618375
0.03,78,0.044263758840030025
0.05,75,0.04545261732851986
0.03,87,0.038571428571428576
0.03,85,0.042981794908263406
0.02,131,0.03976683937823834
0.06,55,0.047352941176470584
0.03,80,0.04308249640936927
0.21,74,0.0452846975088968
0.03,68,0.0391439205955335
0.02,127,0.03810344827586207
0.02,97,0.034178743961352655
0.17,47,0.42991803278688523
0.04,66,0.03955142231947484
0.48,57,0.04253846153846154
0.02,115,0.0366923076923077
0.03,104,0.041239316239316245
0.05,72,0.04297297297297297
0.03,85,0.0373492875411034
0.02,110,0.035168195718654434
0.03,87,0.042168674698795185
0.04,76,0.041264573585295866
0.02,101,0.04147398843930636
0.03,78,0.04150900126132324
0.02,111,0.04115330940988835
0.02,113,0.03915270018621974
0.02,119,0.03761061946902655
0.03,79,0.04331325301204819
0.03,98,0.04639223048042296
0.27,84,0.2560240963855422
0.03,107,0.04393687707641196
0.06,59,0.05176056338028169
0.03,78,0.04248466257668712
0.23,62,0.04321584475820203
0.02,101,0.036287128712871285
0.03,76,0.04811245664904201
0.02,107,0.03435960591133005
0.22,89,0.05049971086598365
0.05,97,0.0452846975088968
0.2,59,0.04875
0.03,96,0.03979545037607778
0.04,113,0.03850710900473933
0.05,85,0.04557761732851986
0.01,236,0.03254966887417219
0.03,50,0.051202346041055724
0.03,81,0.03976683937823834
0.03,486,0.04142651296829971
0.02,104,0.03409090909090909
0.03,101,0.04176470588235294
0.2,70,0.05
0.49,103,0.04186390532544379
0.03,107,0.04087743732590529
0.03,96,0.0390016769604834
0.03,89,0.03885860070063523
0.02,82,0.0353614598540146
0.03,83,0.04575776165581991
0.16,399,0.11960795337418713
0.15,77,0.42730720125007143
0.06,74,0.053872885457907735
0.05,63,0.04205128205128204
0.18,69,0.040702479338842974
0.03,95,0.03664146620847652
0.1,393,0.11304347826086956
0.02,176,0.036191666666666664
0.05,79,0.0465909090909091
0.24,70,0.044809080785947766
0.03,80,0.04167142230026338
0.02,126,0.0399483369604992
0.03,92,0.044655172413793104
0.03,73,0.041666666666666664
0.03,97,0.03137341369847911
0.04,99,0.04142651296829971
0.14,42,0.3625874125874125
0.06,66,0.0554812834224599
0.02,122,0.03526234567901235
0.03,84,0.040240641711229944
0.03,98,0.04264705882352941
0.02,91,0.037996039930698784
0.03,79,0.04106280193236715
0.02,111,0.03602514506769826
0.03,106,0.03313124108416548
0.2,60,0.16572699051933884
0.03,128,0.04061643835616439
0.03,91,0.047478727771829696
0.04,79,0.05246736136064199
0.03,98,0.04375
0.07,67,0.03851626016260162
0.03,107,0.043327974276527334
0.2,70,0.04692307692307692
0.03,89,0.04479166666666667
0.21,59,0.43053846153846154
0.03,176,0.040768398268398266
0.05,72,0.04857258792884537
0.05,53,0.12191780821917808
0.05,54,0.056837286724927175
0.19,66,0.4273984741078938
0.03,80,0.05018939393939394
0.21,55,0.40554261308483786
0.14,52,0.4279218552748469
0.49,57,0.42986486486486486
0.47,61,0.42997237569060776
0.49,60,0.05163551401869159
0.03,86,0.04514134275618375
0.03,70,0.04765516766626797
0.12,50,0.06888111888111888
0.05,69,0.052334208270837804
0.49,69,0.04884937238493724
0.48,54,0.17368457127190476
0.03,78,0.04889937106918239
0.48,61,0.4291860465116279
0.04,61,0.04763508371385084
0.46,64,0.0465909090909091
0.03,91,0.044501466275659825
0.13,49,0.047007722007722005
0.48,71,0.04508465341378012
0.21,66,0.04990706319702602
0.47,73,0.04409406695198453
0.04,65,0.07109375
0.23,76,0.039121099837240714
0.04,68,0.05138888888888889
0.21,68,0.046839080459770116
0.03,87,0.039004914004914
0.48,68,0.050333333333333334
0.03,83,0.04744094488188976
0.03,73,0.046755725190839696
0.05,86,0.0428125
0.06,65,0.04253846153846154
0.05,74,0.047618254255704456
0.05,61,0.04535714285714286
0.03,77,0.04507042253521127
0.04,94,0.04275700934579439
0.03,65,0.04876793916018154
0.03,113,0.041238809970517286
0.06,57,0.4287037037037037
0.03,219,0.03739130434782609
0.03,75,0.03685031185031185
0.04,65,0.42846153846153845
0.49,66,0.048949579831932766
0.03,95,0.03774587210064212
0.04,90,0.044000000000000004
0.06,90,0.04572727272727273
0.04,95,0.03781484210378115
0.03,84,0.04802641802641802
0.06,80,0.040909090909090916
0.03,90,0.04059434120207601
0.04,76,0.05044642857142857
0.04,63,0.05041806020066889
0.04,77,0.04992401215805471
0.03,116,0.04237804878048781
0.06,89,0.046839080459770116
0.04,74,0.03778165806255694
0.03,83,0.04507042253521127
0.04,79,0.05530102945146788
0.03,75,0.047378600742238895
0.05,84,0.04099918870081498
0.04,110,0.04048755231273592
0.03,86,0.0458029197080292
0.03,74,0.04409614523867482
0.02,106,0.042168674698795185
0.02,112,0.03752354048964218
0.03,100,0.04427311021924441
0.02,159,0.03344444444444444
0.02,124,0.03506809813951973
0.02,124,0.036782945736434106
0.05,89,0.04603321033210332
0.03,107,0.03410543130990415
0.02,121,0.03407643312101911
0.02,148,0.03915270018621974
0.02,107,0.040240641711229944
0.03,97,0.04057377049180328
0.03,109,0.038133640552995396
0.03,110,0.03925
0.04,79,0.04455882352941176
0.03,105,0.03660558464223386
0.02,185,0.03876811594202898
0.04,74,0.429639175257732
0.03,96,0.03626482213438735
0.03,123,0.04152173913043478
0.04,75,0.03954191926312327
0.02,102,0.0354014598540146
0.02,112,0.03862048985216738
0.04,73,0.0420703881451545
0.02,165,0.035035211267605636
0.02,171,0.03403328050713154
0.02,140,0.03492167101827676
0.02,124,0.03490873533246415
0.02,149,0.036422845691382766
0.02,122,0.036986676579343805
0.02,142,0.03702993348115299
0.02,138,0.03812795508274232
0.02,121,0.03972868217054264
0.05,58,0.4298387096774194
0.47,63,0.433411214953271
0.24,72,0.04575341475753415
0.03,76,0.04836065573770491
0.48,64,0.04561734077440884
0.02,88,0.035196779964221825
0.03,56,0.04044715447154472
0.48,57,0.1714285714285714
0.04,164,0.04522559585405046
0.05,72,0.04021739130434783
0.05,79,0.04362745098039216
0.19,63,0.04432203389830509
0.03,71,0.042439454620086754
0.02,115,0.04208802953750486
0.03,87,0.047799999999999995
0.05,112,0.04412751677852349
0.03,76,0.0380833387421302
0.14,63,0.04884937238493724
0.04,62,0.05027160493827161
0.49,67,0.05577334283677833
0.04,67,0.04826530612244898
0.16,57,0.047352941176470584
0.03,79,0.04595588235294118
0.03,78,0.048170731707317074
0.05,56,0.04128571428571429
0.04,73,0.03780898876404494
0.45,63,0.04967532467532468
0.03,92,0.0452846975088968
0.05,62,0.4277774599542334
0.03,104,0.038916413693033204
0.04,71,0.046839080459770116
0.03,487,0.03980519480519481
0.02,143,0.036275964391691395
0.03,89,0.04316939890710382
0.02,142,0.03722041851818504
0.02,100,0.0338646967340591
0.04,87,0.042448646125116715
0.03,94,0.039571136827773995
0.25,108,0.03723175965665236
0.03,99,0.04363921492546966
0.04,82,0.048170731707317074
0.04,99,0.040795724465558195
0.02,105,0.03565705128205128
0.03,100,0.039470875944864384
0.03,123,0.03680124223602484
0.32,49,0.05608051685492023
0.03,96,0.03950381679389313
0.03,86,0.0458029197080292
0.05,92,0.03955142231947484
0.02,123,0.03984849292197296
0.02,135,0.03354572713643178
0.03,90,0.043327974276527334
0.03,97,0.03571151178918169
0.02,102,0.035725806451612906
0.03,93,0.03847517730496454
0.17,69,0.055007215007215005
0.15,59,0.42994505494505497
0.03,92,0.044591809973399274
0.04,75,0.043892045454545454
0.04,104,0.042007672634271104
0.03,98,0.04264705882352941
0.02,96,0.042780748663101595
